"Provider","Year","Days","Longitude","Latitude","sample_1","sample_2","sample_3","sample_4","sample_5","sample_6","sample_7","sample_8","sample_9","sample_10","Species","X","Y","Tapir","Cat","OnTrail","Presence"
"Marcella Kelly",2014,89,-88.7572021,17.6296005,0,0,0,0,0,0,1,0,NA,NA,"Tapirus bairdii",-9880406.54200767,1919551.59354781,0,1,1,1
"Marcella Kelly",2014,87,-88.7307968,17.6383991,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9877467.11745743,1920479.91716363,0,1,1,0
"Marcella Kelly",2014,90,-88.7417984,17.5788002,0,0,0,1,1,1,1,1,1,NA,"Tapirus bairdii",-9878691.80996734,1914190.88647223,0,1,1,1
"Marcella Kelly",2014,96,-88.7549973,17.5552998,0,0,0,0,0,0,0,0,0,NA,"Tapirus bairdii",-9880161.10479437,1911710.50692519,0,1,1,0
"Marcella Kelly",2014,78,-88.7629013,17.6068993,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9881040.9740496,1917156.22885462,0,1,1,0
"Marcella Kelly",2014,86,-88.6843033,17.6082993,0,0,1,0,1,1,0,0,NA,NA,"Tapirus bairdii",-9872291.48471223,1917303.96129529,0,1,1,1
"Marcella Kelly",2014,90,-88.7706985,17.5779991,0,1,0,0,0,0,0,0,0,NA,"Tapirus bairdii",-9881908.95438321,1914106.33853031,0,1,1,1
"Marcella Kelly",2014,92,-88.7413025,17.6648998,0,0,0,0,0,0,0,0,0,NA,"Tapirus bairdii",-9878636.60663185,1923275.68853723,0,1,1,0
"Marcella Kelly",2014,90,-88.7985992,17.5690994,1,0,1,1,0,0,1,1,1,NA,"Tapirus bairdii",-9885014.84609999,1913167.04130898,0,1,1,1
"Marcella Kelly",2014,94,-88.7692032,17.6641006,0,0,0,0,0,0,0,0,0,NA,"Tapirus bairdii",-9881742.49834863,1923191.3803923,0,1,1,0
"Marcella Kelly",2014,79,-88.7226028,17.6159992,0,0,0,0,0,0,1,NA,NA,NA,"Tapirus bairdii",-9876554.96554987,1918116.45918461,0,1,1,1
"Marcella Kelly",2014,77,-88.6987991,17.5725002,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9873905.14978687,1913525.97580734,0,1,1,0
"Marcella Kelly",2014,77,-88.6961975,17.5473995,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9873615.54099962,1910876.58918347,0,1,1,0
"Marcella Kelly",2014,87,-88.7087021,17.6355,0,0,0,0,1,0,0,0,NA,NA,"Tapirus bairdii",-9875007.5467042,1920174.04349939,0,1,1,1
"Marcella Kelly",2014,75,-88.7701035,17.6177998,0,1,1,0,1,0,1,NA,NA,NA,"Tapirus bairdii",-9881842.71928619,1918306.45465576,0,1,1,1
"Marcella Kelly",2014,86,-88.6784973,17.6333008,0,0,0,0,0,0,0,1,NA,NA,"Tapirus bairdii",-9871645.16374869,1919942.01057702,0,1,1,1
"Marcella Kelly",2014,87,-88.7637024,17.6355991,0,0,0,0,0,1,0,1,NA,NA,"Tapirus bairdii",-9881130.15209367,1920184.49926493,0,1,1,1
"Marcella Kelly",2014,77,-88.6825027,17.5673008,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9872091.04283711,1912977.20696475,0,1,1,0
"Marcella Kelly",2014,89,-88.7442017,17.6350002,0,0,0,0,0,1,0,1,NA,NA,"Tapirus bairdii",-9878959.34409956,1920121.31090518,0,1,1,1
"Marcella Kelly",2014,94,-88.7886963,17.6679993,0,1,1,0,0,0,0,0,0,NA,"Tapirus bairdii",-9883912.46031461,1923602.6534179,0,1,1,1
"Marcella Kelly",2014,79,-88.7201996,17.6263008,0,0,1,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9876287.44254959,1919203.4370547,0,1,1,1
"Marcella Kelly",2014,87,-88.7397003,17.6249008,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9878458.2505437,1919055.71899322,0,1,1,0
"Marcella Kelly",2014,87,-88.7565002,17.6541004,0,0,0,0,1,0,1,0,NA,NA,"Tapirus bairdii",-9880328.40685708,1922136.42169115,0,1,1,1
"Marcella Kelly",2014,96,-88.7584991,17.5310993,1,0,0,1,0,0,0,0,0,NA,"Tapirus bairdii",-9880550.92338723,1909155.9062368,0,1,1,1
"Marcella Kelly",2014,104,-89.0416031,17.5340004,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9912065.91650877,1909462.16341545,0,1,1,0
"Marcella Kelly",2014,104,-89.0283966,17.5090008,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9910595.77565361,1906822.90180528,0,1,1,0
"Marcella Kelly",2014,104,-89.0382996,17.4834995,0,1,0,0,1,0,0,1,0,0,"Tapirus bairdii",-9911698.17257093,1904130.30944694,0,1,1,1
"Marcella Kelly",2014,104,-89.0131989,17.4860001,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9908903.97542838,1904394.35528012,0,1,1,0
"Marcella Kelly",2014,90,-88.992897,17.4997997,0,0,0,0,0,0,0,0,0,NA,"Tapirus bairdii",-9906643.97825824,1905851.43259961,0,1,1,0
"Marcella Kelly",2014,95,-88.9685974,17.5051994,0,0,0,0,0,0,0,0,0,NA,"Tapirus bairdii",-9903938.95915976,1906421.54876126,0,1,1,0
"Marcella Kelly",2014,93,-89.0594025,17.5130997,1,0,1,1,1,1,1,0,0,NA,"Tapirus bairdii",-9914047.3366532,1907255.6558127,0,1,1,1
"Marcella Kelly",2014,79,-89.0009995,17.4652004,1,0,1,0,0,1,0,NA,NA,NA,"Tapirus bairdii",-9907545.9444324,1902197.94499715,0,1,1,1
"Marcella Kelly",2014,75,-89.0384979,17.4568996,0,0,0,1,1,0,1,NA,NA,NA,"Tapirus bairdii",-9911720.24722596,1901321.32734812,0,1,1,1
"Ninon Meyer",2013,62,-78.9890383,9.314897424,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-8793019.52180638,1025576.70722023,0,1,1,0
"Ninon Meyer",2013,62,-78.990266,9.312074315,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-8793156.18874523,1025268.5509816,0,1,1,0
"Ninon Meyer",2013,62,-78.99431622,9.316998348,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-8793607.05717323,1025806.03183843,0,1,1,0
"Ninon Meyer",2012,68,-78.99299087,9.339630157,1,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-8793459.51988611,1028276.30293946,0,1,1,1
"Ninon Meyer",2012,68,-78.9909306,9.342001397,0,1,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-8793230.17167881,1028535.11570507,0,1,1,1
"Ninon Meyer",2012,68,-78.99285818,9.34420282,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-8793444.74890287,1028775.39198763,0,1,1,0
"Ninon Meyer",2012,68,-78.97645338,9.349795813,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-8791618.57492031,1029385.83755661,0,1,1,0
"Ninon Meyer",2012,68,-78.97252109,9.345987998,0,0,0,0,0,1,NA,NA,NA,NA,"Tapirus bairdii",-8791180.83439986,1028970.23575102,0,1,1,1
"Ninon Meyer",2012,60,-78.96928953,9.341522204,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-8790821.09878619,1028482.8135604,0,1,1,0
"Ninon Meyer",2013,58,-78.99510956,9.343654392,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8793695.37137806,1028715.53346135,0,1,1,0
"Ninon Meyer",2013,58,-78.99620868,9.345902922,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8793817.72485678,1028960.95012875,0,1,1,0
"Ninon Meyer",2013,25,-78.96511048,9.343408635,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-8790355.88906819,1028688.71012596,0,1,1,0
"Ninon Meyer",2013,57,-78.95972653,9.342401717,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8789756.55049573,1028578.8090996,0,1,1,0
"Ninon Meyer",2013,57,-78.95546559,9.338388378,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8789282.22482463,1028140.76630866,0,1,1,0
"Ninon Meyer",2012,68,-78.98854653,9.34587501,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-8792964.7782204,1028957.90367229,0,1,1,0
"Ninon Meyer",2005,56,-77.67478175,7.752201866,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8646717.15188866,854650.534392691,0,1,1,0
"Ninon Meyer",2005,56,-77.69000013,7.756244423,0,1,0,0,1,NA,NA,NA,NA,NA,"Tapirus bairdii",-8648411.25420096,855093.557765451,0,1,1,1
"Ninon Meyer",2005,56,-77.67378369,7.780599573,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8646606.04835768,857762.548150853,0,1,1,0
"Ninon Meyer",2005,56,-77.68213072,7.736731073,0,0,0,0,1,NA,NA,NA,NA,NA,"Tapirus bairdii",-8647535.23548691,852955.053654545,0,1,1,1
"Ninon Meyer",2005,56,-77.66291503,7.732215951,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8645396.15466087,852460.219350297,0,1,1,0
"Ninon Meyer",2005,56,-77.66469221,7.761274227,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8645593.98943352,855644.767639343,0,1,1,0
"Ninon Meyer",2005,56,-77.67329256,7.73154563,0,0,0,1,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8646551.37601616,852386.75515367,0,1,1,1
"Ninon Meyer",2005,56,-77.66131903,7.716051102,0,1,0,1,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8645218.48875357,850688.592235791,0,1,1,1
"Ninon Meyer",2005,56,-77.64571367,7.704888711,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8643481.30802472,849465.183537569,0,1,1,0
"Ninon Meyer",2005,56,-77.64134334,7.717376827,1,1,0,1,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8642994.80511452,850833.89087189,0,1,1,1
"Ninon Meyer",2005,56,-77.68363103,7.78898605,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8647702.24923215,858681.556089213,0,1,1,0
"Ninon Meyer",2005,56,-77.70225512,7.764371336,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8649775.47344743,855984.172712591,0,1,1,0
"Ninon Meyer",2005,56,-77.72497082,7.766331586,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8652304.17360445,856198.990756347,0,1,1,0
"Ninon Meyer",2005,56,-77.73306097,7.774746037,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8653204.76498289,857121.094653537,0,1,1,0
"Ninon Meyer",2005,56,-77.65321066,7.762276783,1,0,1,1,1,NA,NA,NA,NA,NA,"Tapirus bairdii",-8644315.869134,855754.635718954,0,1,1,1
"Ninon Meyer",2005,56,-77.65938705,7.774843686,0,0,1,0,1,NA,NA,NA,NA,NA,"Tapirus bairdii",-8645003.42172374,857131.795486491,0,1,1,1
"Ninon Meyer",2005,55,-77.65791078,7.803651331,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8644839.08409907,860288.565618582,0,1,1,0
"Ninon Meyer",2005,55,-77.647775,7.831456276,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8643710.77423068,863335.258039004,0,1,1,0
"Ninon Meyer",2005,55,-77.64927512,7.855139898,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8643877.76682521,865930.205462761,0,1,1,0
"Ninon Meyer",2005,54,-77.64816877,7.882129118,0,1,0,0,1,NA,NA,NA,NA,NA,"Tapirus bairdii",-8643754.60850657,868887.162215391,0,1,1,1
"Ninon Meyer",2005,54,-77.66904003,7.852466612,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8646077.98654198,865637.308288975,0,1,1,0
"Ninon Meyer",2005,54,-77.63726509,7.861848129,0,0,0,1,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8642540.81640119,866665.18117731,0,1,1,1
"Ninon Meyer",2013,47,-79.72792285,9.131557541,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-8875271.7736674,1005559.2541106,0,1,1,0
"Ninon Meyer",2013,48,-79.72523871,9.131876137,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-8874972.97656938,1005594.04788232,0,1,1,0
"Ninon Meyer",2013,98,-79.72217303,9.131206842,0,0,0,0,0,0,0,0,0,NA,"Tapirus bairdii",-8874631.70663285,1005520.95434504,0,1,1,0
"Ninon Meyer",2013,67,-79.72369568,9.135105684,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-8874801.20725551,1005946.74401273,0,1,1,0
"Ninon Meyer",2013,48,-79.72523703,9.142093845,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-8874972.78955264,1006709.90458049,0,1,1,0
"Ninon Meyer",2013,97,-79.72627982,9.148287317,0,0,0,0,0,0,0,0,0,NA,"Tapirus bairdii",-8875088.87240444,1007386.26684484,0,1,1,0
"Ninon Meyer",2013,216,-79.73192495,9.149977108,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8875717.2854015,1007570.79961384,0,1,1,0
"Ninon Meyer",2013,47,-79.73740513,9.151699673,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-8876327.33624856,1007758.91057219,0,1,1,0
"Ninon Meyer",2013,97,-79.73777007,9.154643901,0,0,0,0,0,0,0,0,0,NA,"Tapirus bairdii",-8876367.96118353,1008080.42994108,0,1,1,0
"Ninon Meyer",2013,48,-79.74407067,9.156470485,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-8877069.34076722,1008279.89761061,0,1,1,0
"Ninon Meyer",2013,168,-79.74697483,9.159682933,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8877392.6303796,1008630.70277073,0,1,1,0
"Ninon Meyer",2013,168,-79.75459222,9.164573522,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8878240.59435558,1009164.75804734,0,1,1,0
"Ninon Meyer",2013,119,-79.75335681,9.170857267,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8878103.06914346,1009850.93628791,0,1,1,0
"Ninon Meyer",2013,119,-79.75950083,9.176759804,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8878787.01832128,1010495.47624515,0,1,1,0
"Ninon Meyer",2013,119,-79.76277698,9.182681283,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8879151.71767104,1011142.07411693,0,1,1,0
"Ninon Meyer",2013,119,-79.76877876,9.18743575,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8879819.8327645,1011661.23211017,0,1,1,0
"Ninon Meyer",2013,168,-79.71546139,9.127751822,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8873884.57028566,1005143.63036109,0,1,1,0
"Ninon Meyer",2015,49,-79.32146,9.32339,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-8830024.53617902,1026503.69905287,0,1,1,0
"Ninon Meyer",2015,50,-79.32564,9.31413,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8830489.85165053,1025492.9393545,0,1,1,0
"Ninon Meyer",2015,49,-79.33109,9.31146,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-8831096.54287536,1025201.49515532,0,1,1,0
"Ninon Meyer",2015,49,-79.35432,9.31503,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-8833682.49464649,1025591.17848336,0,1,1,0
"Ninon Meyer",2015,49,-79.35513,9.31246,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-8833772.66343403,1025310.65054016,0,1,1,0
"Ninon Meyer",2015,49,-79.36409,9.32177,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-8834770.08607154,1026326.87256662,0,1,1,0
"Ninon Meyer",2015,49,-79.3653,9.32005,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-8834904.7826554,1026139.12999036,0,1,1,0
"Ninon Meyer",2015,49,-79.31282,9.32143,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-8829062.73577856,1026289.76073346,0,1,1,0
"Ninon Meyer",2015,49,-79.32406,9.33218,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-8830313.96685508,1027463.13252909,0,1,1,0
"Ninon Meyer",2015,49,-79.32504,9.32357,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-8830423.05995606,1026523.34639089,0,1,1,0
"Ninon Meyer",2014,67,-82.5319977,8.8457699,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9187419.95811563,974336.400902304,0,1,1,0
"Ninon Meyer",2014,66,-82.5363998,8.83675,0,0,0,1,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9187909.99764605,973350.570998342,0,1,1,1
"Ninon Meyer",2014,64,-82.504303,8.8524199,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9184336.99821395,975063.197541773,0,1,1,0
"Ninon Meyer",2014,65,-82.5101013,8.8507004,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9184982.46201742,974875.269922451,0,1,1,0
"Ninon Meyer",2014,65,-82.514801,8.8497496,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9185505.6302283,974771.354707633,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,105,-77.73080592,8.01719374,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8652953.73396518,883682.097534253,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,106,-77.72318459,8.011217946,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8652105.33139041,883027.611505362,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,76,-77.72912912,8.012230899,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-8652767.07344301,883138.553670106,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,106,-77.71612342,7.999249427,0,0,0,0,0,0,0,0,1,0,"Tapirus bairdii",-8651319.2855416,881716.756992126,0,1,1,1
"Ninon Meyer, Clayton, Andrew Carver",2014,106,-77.70509368,7.992599225,0,0,0,1,0,0,1,0,0,0,"Tapirus bairdii",-8650091.46050122,880988.376048152,0,1,1,1
"Ninon Meyer, Clayton, Andrew Carver",2014,105,-77.72366663,8.015833274,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8652158.99183775,883533.096234535,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,78,-77.69768223,8.024467723,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-8649266.42166118,884478.752296669,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,105,-77.72983152,8.039846588,0,0,0,0,0,0,0,1,0,0,"Tapirus bairdii",-8652845.26425335,886163.017088456,0,1,1,1
"Ninon Meyer, Clayton, Andrew Carver",2014,77,-77.76572216,7.995055541,0,1,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-8656840.59202239,881257.411894389,0,1,1,1
"Ninon Meyer, Clayton, Andrew Carver",2014,105,-77.70834343,7.981417682,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8650453.22101643,879763.66195823,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,105,-77.70824125,7.982328543,0,0,0,0,1,1,0,0,0,0,"Tapirus bairdii",-8650441.84639086,879863.42975936,0,1,1,1
"Ninon Meyer, Clayton, Andrew Carver",2014,105,-77.74687042,8.031434426,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8654742.02592502,885241.740393254,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,96,-77.76933325,8.02297214,0,0,0,0,0,0,0,0,0,NA,"Tapirus bairdii",-8657242.5767224,884314.955505415,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,105,-77.70789122,7.97343174,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8650402.88122949,878888.941977697,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,105,-77.70559198,7.965003233,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8650146.93100348,877965.728721922,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,37,-77.70321052,7.960708514,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-8649881.82808894,877495.301219164,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,47,-77.72607828,8.047454255,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-8652427.45548772,886996.171698642,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,74,-77.71251066,8.058563545,0,0,0,0,1,0,0,NA,NA,NA,"Tapirus bairdii",-8650917.11493804,888212.779630706,0,1,1,1
"Ninon Meyer, Clayton, Andrew Carver",2014,102,-77.69889903,8.056742325,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8649401.87521758,888013.33520609,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,100,-77.69572221,8.050083322,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8649048.23323284,887284.090762141,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,103,-77.70405105,8.025590312,0,1,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8649975.39546053,884601.698264492,0,1,1,1
"Ninon Meyer, Clayton, Andrew Carver",2014,103,-77.6941998,8.030823469,0,1,0,0,0,1,0,1,0,0,"Tapirus bairdii",-8648878.75932686,885174.829349777,0,1,1,1
"Ninon Meyer, Clayton, Andrew Carver",2014,100,-77.72430777,8.018432166,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8652230.36321608,883817.732316489,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,97,-77.74391203,8.027529381,0,0,0,0,0,0,0,0,0,NA,"Tapirus bairdii",-8654412.69945666,884814.064357822,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,52,-77.74975162,8.033794099,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8655062.7596419,885500.167124254,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,52,-77.70297213,8.047333304,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8649855.29063553,886982.925853739,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,55,-77.68625854,8.048496293,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8647994.7423074,887110.289435935,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,55,-77.68533091,8.047705879,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8647891.47900816,887023.728072593,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,55,-77.68181319,8.050191952,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8647499.888209,887295.987204859,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,44,-77.68301164,8.039573589,0,0,0,1,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-8647633.29905274,886133.119285679,0,1,1,1
"Ninon Meyer, Clayton, Andrew Carver",2014,55,-77.68085078,8.037629994,0,0,0,1,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8647392.75321787,885920.263654091,0,1,1,1
"Ninon Meyer, Clayton, Andrew Carver",2014,55,-77.67277583,8.032479482,0,0,0,1,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8646493.85389569,885356.193044767,0,1,1,1
"Ninon Meyer, Clayton, Andrew Carver",2014,55,-77.67866663,8.030388867,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8647149.61475205,885127.232367059,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,54,-77.68639323,8.04111938,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-8648009.73592961,886302.408124987,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,110,-77.73637825,8.01174674,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8653574.04290331,883085.526912134,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,108,-77.74813204,8.012635322,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8654882.468821,883182.847420192,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,110,-77.75648743,8.000182911,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8655812.58658118,881818.998367835,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,106,-77.71649315,8.014941408,0,0,1,0,0,0,0,0,0,0,"Tapirus bairdii",-8651360.44369693,883435.416798701,0,1,1,1
"Ninon Meyer, Clayton, Andrew Carver",2014,106,-77.71265778,8.02300849,0,1,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8650933.49226153,884318.936577527,0,1,1,1
"Ninon Meyer, Clayton, Andrew Carver",2014,109,-77.72981943,8.025940012,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8652843.9184007,884639.997347333,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,109,-77.72222059,8.031041303,1,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8651998.01940128,885198.686195867,0,1,1,1
"Ninon Meyer, Clayton, Andrew Carver",2014,106,-77.71119189,8.042526322,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-8650770.31013317,886456.490231753,0,1,1,0
"Ninon Meyer, Clayton, Andrew Carver",2014,104,-77.71501198,8.008933381,1,0,1,0,0,0,0,1,1,0,"Tapirus bairdii",-8651195.56060676,882777.396948423,0,1,1,1
"Ninon Meyer, Clayton, Andrew Carver",2014,75,-77.75547814,8.01992303,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-8655700.23293231,883981.014057455,0,1,1,0
"G. Pozo-Montuy",2013,27,-93.66654937,16.98140937,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-10426912.5802314,1851042.03584221,1,0,0,0
"G. Pozo-Montuy",2013,104,-93.66458827,16.97399471,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-10426694.271578,1850257.00048197,1,0,0,0
"G. Pozo-Montuy",2013,132,-93.67450848,16.96648684,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-10427798.5843038,1849462.06558691,1,0,0,0
"G. Pozo-Montuy",2013,106,-93.57787853,16.96358356,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-10417041.7874744,1849154.65736144,1,0,0,0
"G. Pozo-Montuy",2013,108,-93.57728459,16.94747738,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-10416975.670376,1847449.20127354,1,0,0,0
"G. Pozo-Montuy",2013,61,-93.58992381,16.95889391,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-10418382.6619105,1848658.09299018,1,0,0,0
"G. Pozo-Montuy",2013,48,-93.62914837,16.93713707,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-10422749.1199563,1846354.2082553,1,0,0,0
"G. Pozo-Montuy",2013,41,-93.69571342,16.96306215,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-10430159.1074269,1849099.44837426,1,0,0,0
